"","Month","Particelle.sospese.PM2.5...µg.m.","COMUNE","Year"
"2081","gennaio",32.8709677419355,"Sarezzo","2020"
"2082","giugno",8,"Sarezzo","2020"
"2083","luglio",8.76666666666667,"Sarezzo","2020"
"2084","maggio",8.74193548387097,"Sarezzo","2020"
"2085","marzo",16.5483870967742,"Sarezzo","2020"
"2086","novembre",28.4,"Sarezzo","2020"
"2087","ottobre",12.1935483870968,"Sarezzo","2020"
"2088","settembre",9.46666666666667,"Sarezzo","2020"
"2089","agosto",2.90322580645161,"Saviore dell'Adamello","2020"
"2090","aprile",6.46666666666667,"Saviore dell'Adamello","2020"
"2091","dicembre",2.72413793103448,"Saviore dell'Adamello","2020"
"2092","febbraio",3.27586206896552,"Saviore dell'Adamello","2020"
"2093","gennaio",5,"Saviore dell'Adamello","2020"
"2094","giugno",3.4,"Saviore dell'Adamello","2020"
"2095","luglio",2.93333333333333,"Saviore dell'Adamello","2020"
"2096","maggio",4.19354838709677,"Saviore dell'Adamello","2020"
"2097","marzo",5.41935483870968,"Saviore dell'Adamello","2020"
"2098","novembre",4.9,"Saviore dell'Adamello","2020"
"2099","ottobre",2.45161290322581,"Saviore dell'Adamello","2020"
"2100","settembre",3.58620689655172,"Saviore dell'Adamello","2020"
"2101","agosto",5.67741935483871,"Sellero","2020"
"2102","aprile",9.86666666666667,"Sellero","2020"
"2103","dicembre",11,"Sellero","2020"
"2104","febbraio",14.7931034482759,"Sellero","2020"
"2105","gennaio",21.0322580645161,"Sellero","2020"
"2106","giugno",4.96666666666667,"Sellero","2020"
"2107","luglio",6.23333333333333,"Sellero","2020"
"2108","maggio",6.06451612903226,"Sellero","2020"
"2109","marzo",9.96774193548387,"Sellero","2020"
"2110","novembre",18.0666666666667,"Sellero","2020"
"2111","ottobre",7.45161290322581,"Sellero","2020"
"2112","settembre",7.5,"Sellero","2020"
"2113","agosto",12.7096774193548,"Seniga","2020"
"2114","aprile",17.4333333333333,"Seniga","2020"
"2115","dicembre",29,"Seniga","2020"
"2116","febbraio",22.1034482758621,"Seniga","2020"
"2117","gennaio",31.741935483871,"Seniga","2020"
"2118","giugno",9.66666666666667,"Seniga","2020"
"2119","luglio",12.1666666666667,"Seniga","2020"
"2120","maggio",9.70967741935484,"Seniga","2020"
"2121","marzo",21.8387096774194,"Seniga","2020"
"2122","novembre",38.5666666666667,"Seniga","2020"
"2123","ottobre",23.1612903225806,"Seniga","2020"
"2124","settembre",17.5333333333333,"Seniga","2020"
"2125","agosto",8.29032258064516,"Serle","2020"
"2126","aprile",14.8666666666667,"Serle","2020"
"2127","dicembre",14.4193548387097,"Serle","2020"
"2128","febbraio",20.8275862068966,"Serle","2020"
"2129","gennaio",29.9354838709677,"Serle","2020"
"2130","giugno",7.56666666666667,"Serle","2020"
"2131","luglio",8.56666666666667,"Serle","2020"
"2132","maggio",8.64516129032258,"Serle","2020"
"2133","marzo",16.2903225806452,"Serle","2020"
"2134","novembre",26.3666666666667,"Serle","2020"
"2135","ottobre",12.3548387096774,"Serle","2020"
"2136","settembre",9.76666666666667,"Serle","2020"
"2137","agosto",9.41935483870968,"Sirmione","2020"
"2138","aprile",14.4,"Sirmione","2020"
"2139","dicembre",22.3870967741935,"Sirmione","2020"
"2140","febbraio",21.551724137931,"Sirmione","2020"
"2141","gennaio",27.2903225806452,"Sirmione","2020"
"2142","giugno",7.93333333333333,"Sirmione","2020"
"2143","luglio",8.63333333333333,"Sirmione","2020"
"2144","maggio",8,"Sirmione","2020"
"2145","marzo",14.8387096774194,"Sirmione","2020"
"2146","novembre",33.3666666666667,"Sirmione","2020"
"2147","ottobre",18.3448275862069,"Sirmione","2020"
"2148","settembre",10.4,"Sirmione","2020"
"2149","agosto",9.38709677419355,"Soiano del Lago","2020"
"2150","aprile",14.8333333333333,"Soiano del Lago","2020"
"2151","dicembre",23.1290322580645,"Soiano del Lago","2020"
"2152","febbraio",19.1724137931034,"Soiano del Lago","2020"
"2153","gennaio",26.6129032258065,"Soiano del Lago","2020"
"2154","giugno",7.3,"Soiano del Lago","2020"
"2155","luglio",8.83333333333333,"Soiano del Lago","2020"
"2156","maggio",8.16129032258065,"Soiano del Lago","2020"
"2157","marzo",14.8387096774194,"Soiano del Lago","2020"
"2158","novembre",34.0666666666667,"Soiano del Lago","2020"
"2159","ottobre",16,"Soiano del Lago","2020"
"2160","settembre",10.2666666666667,"Soiano del Lago","2020"
"2161","agosto",3.6,"Sonico","2020"
"2162","aprile",6.9,"Sonico","2020"
"2163","dicembre",5.26666666666667,"Sonico","2020"
"2164","febbraio",4.89655172413793,"Sonico","2020"
"2165","gennaio",7.29032258064516,"Sonico","2020"
"2166","giugno",3.53333333333333,"Sonico","2020"
"2167","luglio",3.7,"Sonico","2020"
"2168","maggio",4.54838709677419,"Sonico","2020"
"2169","marzo",6.12903225806452,"Sonico","2020"
"2170","novembre",7.16666666666667,"Sonico","2020"
"2171","ottobre",3.87096774193548,"Sonico","2020"
"2172","settembre",4.63333333333333,"Sonico","2020"
"2173","agosto",8.45161290322581,"Sulzano","2020"
"2174","aprile",14.7333333333333,"Sulzano","2020"
"2175","dicembre",15.0645161290323,"Sulzano","2020"
"2176","febbraio",18.6551724137931,"Sulzano","2020"
"2177","gennaio",27.0645161290323,"Sulzano","2020"
"2178","giugno",7.8,"Sulzano","2020"
"2179","luglio",9.23333333333333,"Sulzano","2020"
"2180","maggio",8.41935483870968,"Sulzano","2020"
"2181","marzo",15.9032258064516,"Sulzano","2020"
"2182","novembre",27.3,"Sulzano","2020"
"2183","ottobre",13.7096774193548,"Sulzano","2020"
"2184","settembre",10.7,"Sulzano","2020"
"2185","agosto",5.67741935483871,"Tavernole sul Mella","2020"
"2186","aprile",15.9,"Tavernole sul Mella","2020"
"2187","dicembre",6.25806451612903,"Tavernole sul Mella","2020"
"2188","febbraio",19.9310344827586,"Tavernole sul Mella","2020"
"2189","gennaio",27.1935483870968,"Tavernole sul Mella","2020"
"2190","giugno",7.23333333333333,"Tavernole sul Mella","2020"
"2191","luglio",6.76666666666667,"Tavernole sul Mella","2020"
"2192","maggio",9.03225806451613,"Tavernole sul Mella","2020"
"2193","marzo",17,"Tavernole sul Mella","2020"
"2194","novembre",14.6333333333333,"Tavernole sul Mella","2020"
"2195","ottobre",7.70967741935484,"Tavernole sul Mella","2020"
"2196","settembre",7.36666666666667,"Tavernole sul Mella","2020"
"2197","agosto",5.67741935483871,"Temù","2020"
"2198","aprile",15.9,"Temù","2020"
"2199","dicembre",6.25806451612903,"Temù","2020"
"2200","febbraio",19.9310344827586,"Temù","2020"
"2201","gennaio",27.1935483870968,"Temù","2020"
"2202","giugno",7.23333333333333,"Temù","2020"
"2203","luglio",6.76666666666667,"Temù","2020"
"2204","maggio",9.03225806451613,"Temù","2020"
"2205","marzo",17,"Temù","2020"
"2206","novembre",14.6333333333333,"Temù","2020"
"2207","ottobre",7.70967741935484,"Temù","2020"
"2208","settembre",7.36666666666667,"Temù","2020"
"2209","agosto",5.80645161290323,"Tignale","2020"
"2210","aprile",11.5666666666667,"Tignale","2020"
"2211","dicembre",8.55172413793103,"Tignale","2020"
"2212","febbraio",7.6551724137931,"Tignale","2020"
"2213","gennaio",10.6451612903226,"Tignale","2020"
"2214","giugno",5.7,"Tignale","2020"
"2215","luglio",6.3,"Tignale","2020"
"2216","maggio",6.54838709677419,"Tignale","2020"
"2217","marzo",9.48387096774194,"Tignale","2020"
"2218","novembre",16.9333333333333,"Tignale","2020"
"2219","ottobre",8.29032258064516,"Tignale","2020"
"2220","settembre",7.13333333333333,"Tignale","2020"
"2221","agosto",11.3548387096774,"Torbole Casaglia","2020"
"2222","aprile",19.2333333333333,"Torbole Casaglia","2020"
"2223","dicembre",31.4516129032258,"Torbole Casaglia","2020"
"2224","febbraio",33.1034482758621,"Torbole Casaglia","2020"
"2225","gennaio",45.1935483870968,"Torbole Casaglia","2020"
"2226","giugno",10.2,"Torbole Casaglia","2020"
"2227","luglio",11.3666666666667,"Torbole Casaglia","2020"
"2228","maggio",12.6774193548387,"Torbole Casaglia","2020"
"2229","marzo",26.1935483870968,"Torbole Casaglia","2020"
"2230","novembre",41,"Torbole Casaglia","2020"
"2231","ottobre",19.9354838709677,"Torbole Casaglia","2020"
"2232","settembre",14.6,"Torbole Casaglia","2020"
"2233","agosto",6.51612903225806,"Toscolano-Maderno","2020"
"2234","aprile",12,"Toscolano-Maderno","2020"
"2235","dicembre",13.1935483870968,"Toscolano-Maderno","2020"
"2236","febbraio",8.55172413793103,"Toscolano-Maderno","2020"
"2237","gennaio",12.2258064516129,"Toscolano-Maderno","2020"
"2238","giugno",5.93333333333333,"Toscolano-Maderno","2020"
"2239","luglio",6.66666666666667,"Toscolano-Maderno","2020"
"2240","maggio",6.70967741935484,"Toscolano-Maderno","2020"
"2241","marzo",10.1290322580645,"Toscolano-Maderno","2020"
"2242","novembre",25.4,"Toscolano-Maderno","2020"
"2243","ottobre",11.4,"Toscolano-Maderno","2020"
"2244","settembre",8.03333333333333,"Toscolano-Maderno","2020"
"2245","agosto",11.0645161290323,"Travagliato","2020"
"2246","aprile",18.9,"Travagliato","2020"
"2247","dicembre",30.1290322580645,"Travagliato","2020"
"2248","febbraio",30.8620689655172,"Travagliato","2020"
"2249","gennaio",42.4516129032258,"Travagliato","2020"
"2250","giugno",10.1333333333333,"Travagliato","2020"
"2251","luglio",11.2333333333333,"Travagliato","2020"
"2252","maggio",12.1612903225806,"Travagliato","2020"
"2253","marzo",25.1290322580645,"Travagliato","2020"
"2254","novembre",40.1333333333333,"Travagliato","2020"
"2255","ottobre",19.4516129032258,"Travagliato","2020"
"2256","settembre",14.4,"Travagliato","2020"
"2257","agosto",6.2258064516129,"Tremosine sul Garda","2020"
"2258","aprile",10.7666666666667,"Tremosine sul Garda","2020"
"2259","dicembre",6.48275862068965,"Tremosine sul Garda","2020"
"2260","febbraio",6.37931034482759,"Tremosine sul Garda","2020"
"2261","gennaio",9.16129032258065,"Tremosine sul Garda","2020"
"2262","giugno",5.73333333333333,"Tremosine sul Garda","2020"
"2263","luglio",6.83333333333333,"Tremosine sul Garda","2020"
"2264","maggio",6.12903225806452,"Tremosine sul Garda","2020"
"2265","marzo",8.7741935483871,"Tremosine sul Garda","2020"
"2266","novembre",14.1,"Tremosine sul Garda","2020"
"2267","ottobre",6.70967741935484,"Tremosine sul Garda","2020"
"2268","settembre",6.7,"Tremosine sul Garda","2020"
"2269","agosto",6.2258064516129,"Tremosine","2020"
"2270","aprile",10.7666666666667,"Tremosine","2020"
"2271","dicembre",6.48275862068965,"Tremosine","2020"
"2272","febbraio",6.37931034482759,"Tremosine","2020"
"2273","gennaio",9.16129032258065,"Tremosine","2020"
"2274","giugno",5.73333333333333,"Tremosine","2020"
"2275","luglio",6.83333333333333,"Tremosine","2020"
"2276","maggio",6.12903225806452,"Tremosine","2020"
"2277","marzo",8.7741935483871,"Tremosine","2020"
"2278","novembre",14.1,"Tremosine","2020"
"2279","ottobre",6.70967741935484,"Tremosine","2020"
"2280","settembre",6.7,"Tremosine","2020"
"2281","agosto",11.8064516129032,"Trenzano","2020"
"2282","aprile",18.3,"Trenzano","2020"
"2283","dicembre",29.9032258064516,"Trenzano","2020"
"2284","febbraio",25.3793103448276,"Trenzano","2020"
"2285","gennaio",34.741935483871,"Trenzano","2020"
"2286","giugno",9.83333333333333,"Trenzano","2020"
"2287","luglio",11.5333333333333,"Trenzano","2020"
"2288","maggio",10.7096774193548,"Trenzano","2020"
"2289","marzo",23.4838709677419,"Trenzano","2020"
"2290","novembre",39.6666666666667,"Trenzano","2020"
"2291","ottobre",20.4838709677419,"Trenzano","2020"
"2292","settembre",15.9333333333333,"Trenzano","2020"
"2293","agosto",6.32258064516129,"Treviso Bresciano","2020"
"2294","aprile",11.5333333333333,"Treviso Bresciano","2020"
"2295","dicembre",8.74193548387097,"Treviso Bresciano","2020"
"2296","febbraio",12.1379310344828,"Treviso Bresciano","2020"
"2297","gennaio",17.1290322580645,"Treviso Bresciano","2020"
"2298","giugno",6.03333333333333,"Treviso Bresciano","2020"
"2299","luglio",6.83333333333333,"Treviso Bresciano","2020"
"2300","maggio",6.58064516129032,"Treviso Bresciano","2020"
"2301","marzo",10.4193548387097,"Treviso Bresciano","2020"
"2302","novembre",18.8,"Treviso Bresciano","2020"
"2303","ottobre",9.2258064516129,"Treviso Bresciano","2020"
"2304","settembre",8,"Treviso Bresciano","2020"
"2305","agosto",11.5161290322581,"Urago d'Oglio","2020"
"2306","aprile",16.8,"Urago d'Oglio","2020"
"2307","dicembre",27.3870967741935,"Urago d'Oglio","2020"
"2308","febbraio",18.9655172413793,"Urago d'Oglio","2020"
"2309","gennaio",26.4838709677419,"Urago d'Oglio","2020"
"2310","giugno",9.63333333333333,"Urago d'Oglio","2020"
"2311","luglio",11.7,"Urago d'Oglio","2020"
"2312","maggio",9.2258064516129,"Urago d'Oglio","2020"
"2313","marzo",20.0322580645161,"Urago d'Oglio","2020"
"2314","novembre",37.2,"Urago d'Oglio","2020"
"2315","ottobre",19.5161290322581,"Urago d'Oglio","2020"
"2316","settembre",15.9,"Urago d'Oglio","2020"
"2317","agosto",8.32258064516129,"Vallio Terme","2020"
"2318","aprile",13.9333333333333,"Vallio Terme","2020"
"2319","dicembre",14.6774193548387,"Vallio Terme","2020"
"2320","febbraio",17.8275862068966,"Vallio Terme","2020"
"2321","gennaio",25.9354838709677,"Vallio Terme","2020"
"2322","giugno",7.53333333333333,"Vallio Terme","2020"
"2323","luglio",8.63333333333333,"Vallio Terme","2020"
"2324","maggio",8.06451612903226,"Vallio Terme","2020"
"2325","marzo",14.4516129032258,"Vallio Terme","2020"
"2326","novembre",25.9333333333333,"Vallio Terme","2020"
"2327","ottobre",11.6451612903226,"Vallio Terme","2020"
"2328","settembre",9.5,"Vallio Terme","2020"
"2329","agosto",4.74193548387097,"Valvestino","2020"
"2330","aprile",10.5333333333333,"Valvestino","2020"
"2331","dicembre",5.03333333333333,"Valvestino","2020"
"2332","febbraio",8.20689655172414,"Valvestino","2020"
"2333","gennaio",11.4193548387097,"Valvestino","2020"
"2334","giugno",5.4,"Valvestino","2020"
"2335","luglio",5.36666666666667,"Valvestino","2020"
"2336","maggio",6.29032258064516,"Valvestino","2020"
"2337","marzo",8.87096774193548,"Valvestino","2020"
"2338","novembre",13.4,"Valvestino","2020"
"2339","ottobre",6.51612903225806,"Valvestino","2020"
"2340","settembre",6.36666666666667,"Valvestino","2020"
"2341","agosto",13.1290322580645,"Verolanuova","2020"
"2342","aprile",18.7666666666667,"Verolanuova","2020"
"2343","dicembre",30.8387096774194,"Verolanuova","2020"
"2344","febbraio",26.0344827586207,"Verolanuova","2020"
"2345","gennaio",36.4193548387097,"Verolanuova","2020"
"2346","giugno",10.5,"Verolanuova","2020"
"2347","luglio",12.5,"Verolanuova","2020"
"2348","maggio",10.741935483871,"Verolanuova","2020"
"2349","marzo",23.8064516129032,"Verolanuova","2020"
"2350","novembre",40.8,"Verolanuova","2020"
"2351","ottobre",23.1290322580645,"Verolanuova","2020"
"2352","settembre",18.2333333333333,"Verolanuova","2020"
"2353","agosto",13.2258064516129,"Verolavecchia","2020"
"2354","aprile",18.9333333333333,"Verolavecchia","2020"
"2355","dicembre",29.3225806451613,"Verolavecchia","2020"
"2356","febbraio",26.8275862068966,"Verolavecchia","2020"
"2357","gennaio",38.258064516129,"Verolavecchia","2020"
"2358","giugno",10.7333333333333,"Verolavecchia","2020"
"2359","luglio",12.7,"Verolavecchia","2020"
"2360","maggio",10.9032258064516,"Verolavecchia","2020"
"2361","marzo",23.741935483871,"Verolavecchia","2020"
"2362","novembre",39.9,"Verolavecchia","2020"
"2363","ottobre",23.5806451612903,"Verolavecchia","2020"
"2364","settembre",18.9,"Verolavecchia","2020"
"2365","agosto",6.7741935483871,"Vestone","2020"
"2366","aprile",14.9666666666667,"Vestone","2020"
"2367","dicembre",16.5806451612903,"Vestone","2020"
"2368","febbraio",25.0689655172414,"Vestone","2020"
"2369","gennaio",37.3870967741936,"Vestone","2020"
"2370","giugno",7.03333333333333,"Vestone","2020"
"2371","luglio",7.73333333333333,"Vestone","2020"
"2372","maggio",7.87096774193548,"Vestone","2020"
"2373","marzo",15.5483870967742,"Vestone","2020"
"2374","novembre",27.3333333333333,"Vestone","2020"
"2375","ottobre",10.8709677419355,"Vestone","2020"
"2376","settembre",8.23333333333333,"Vestone","2020"
"2377","agosto",3.76666666666667,"Vezza d'Oglio","2020"
"2378","aprile",6.03333333333333,"Vezza d'Oglio","2020"
"2379","dicembre",5.67857142857143,"Vezza d'Oglio","2020"
"2380","febbraio",5.06896551724138,"Vezza d'Oglio","2020"
"2381","gennaio",7.32258064516129,"Vezza d'Oglio","2020"
"2382","giugno",3.3,"Vezza d'Oglio","2020"
"2383","luglio",3.73333333333333,"Vezza d'Oglio","2020"
"2384","maggio",4.09677419354839,"Vezza d'Oglio","2020"
"2385","marzo",5.19354838709677,"Vezza d'Oglio","2020"
"2386","novembre",5.20689655172414,"Vezza d'Oglio","2020"
"2387","ottobre",4.41379310344828,"Vezza d'Oglio","2020"
"2388","settembre",4.82758620689655,"Vezza d'Oglio","2020"
"2389","agosto",8.03225806451613,"Villa Carcina","2020"
"2390","aprile",15.6333333333333,"Villa Carcina","2020"
"2391","dicembre",18.9354838709677,"Villa Carcina","2020"
"2392","febbraio",25.5862068965517,"Villa Carcina","2020"
"2393","gennaio",36.8387096774194,"Villa Carcina","2020"
"2394","giugno",8.1,"Villa Carcina","2020"
"2395","luglio",8.9,"Villa Carcina","2020"
"2396","maggio",9.38709677419355,"Villa Carcina","2020"
"2397","marzo",18.0322580645161,"Villa Carcina","2020"
"2398","novembre",31.1333333333333,"Villa Carcina","2020"
"2399","ottobre",13.0322580645161,"Villa Carcina","2020"
"2400","settembre",9.83333333333333,"Villa Carcina","2020"
"2401","agosto",13.0967741935484,"Villachiara","2020"
"2402","aprile",18.8333333333333,"Villachiara","2020"
"2403","dicembre",28.258064516129,"Villachiara","2020"
"2404","febbraio",27,"Villachiara","2020"
"2405","gennaio",38.5483870967742,"Villachiara","2020"
"2406","giugno",11.3666666666667,"Villachiara","2020"
"2407","luglio",12.4333333333333,"Villachiara","2020"
"2408","maggio",10.741935483871,"Villachiara","2020"
"2409","marzo",23.0967741935484,"Villachiara","2020"
"2410","novembre",39.2666666666667,"Villachiara","2020"
"2411","ottobre",23.2903225806452,"Villachiara","2020"
"2412","settembre",19.5,"Villachiara","2020"
"2413","agosto",8.16129032258065,"Villanuova sul Clisi","2020"
"2414","aprile",14.0333333333333,"Villanuova sul Clisi","2020"
"2415","dicembre",21.2903225806452,"Villanuova sul Clisi","2020"
"2416","febbraio",17.3793103448276,"Villanuova sul Clisi","2020"
"2417","gennaio",25.3225806451613,"Villanuova sul Clisi","2020"
"2418","giugno",7.06666666666667,"Villanuova sul Clisi","2020"
"2419","luglio",8.13333333333333,"Villanuova sul Clisi","2020"
"2420","maggio",7.64516129032258,"Villanuova sul Clisi","2020"
"2421","marzo",13.6451612903226,"Villanuova sul Clisi","2020"
"2422","novembre",31.4666666666667,"Villanuova sul Clisi","2020"
"2423","ottobre",12.5806451612903,"Villanuova sul Clisi","2020"
"2424","settembre",9.1,"Villanuova sul Clisi","2020"
"2425","agosto",3.8,"Vione","2020"
"2426","aprile",6.5,"Vione","2020"
"2427","dicembre",5.57142857142857,"Vione","2020"
"2428","febbraio",6.20689655172414,"Vione","2020"
"2429","gennaio",8.83870967741935,"Vione","2020"
"2430","giugno",3.53333333333333,"Vione","2020"
"2431","luglio",3.86666666666667,"Vione","2020"
"2432","maggio",4.2258064516129,"Vione","2020"
"2433","marzo",5.80645161290323,"Vione","2020"
"2434","novembre",4.96551724137931,"Vione","2020"
"2435","ottobre",4.55172413793103,"Vione","2020"
"2436","settembre",5.10714285714286,"Vione","2020"
"2437","agosto",12.1290322580645,"Visano","2020"
"2438","aprile",17.4666666666667,"Visano","2020"
"2439","dicembre",29.9354838709677,"Visano","2020"
"2440","febbraio",23.2068965517241,"Visano","2020"
"2441","gennaio",31.8064516129032,"Visano","2020"
"2442","giugno",9.2,"Visano","2020"
"2443","luglio",10.7666666666667,"Visano","2020"
"2444","maggio",9.19354838709677,"Visano","2020"
"2445","marzo",21.7096774193548,"Visano","2020"
"2446","novembre",38.7666666666667,"Visano","2020"
"2447","ottobre",21.8387096774194,"Visano","2020"
"2448","settembre",14.6666666666667,"Visano","2020"
"2449","agosto",6.61290322580645,"Vobarno","2020"
"2450","aprile",11.8666666666667,"Vobarno","2020"
"2451","dicembre",10.8387096774194,"Vobarno","2020"
"2452","febbraio",11,"Vobarno","2020"
"2453","gennaio",15.741935483871,"Vobarno","2020"
"2454","giugno",6.3,"Vobarno","2020"
"2455","luglio",7.13333333333333,"Vobarno","2020"
"2456","maggio",6.61290322580645,"Vobarno","2020"
"2457","marzo",10.4516129032258,"Vobarno","2020"
"2458","novembre",21.7333333333333,"Vobarno","2020"
"2459","ottobre",10.1290322580645,"Vobarno","2020"
"2460","settembre",8.16666666666667,"Vobarno","2020"
"2461","agosto",5.48387096774194,"Zone","2020"
"2462","aprile",14.8,"Zone","2020"
"2463","dicembre",7.09677419354839,"Zone","2020"
"2464","febbraio",17.5172413793103,"Zone","2020"
"2465","gennaio",23.9677419354839,"Zone","2020"
"2466","giugno",6.96666666666667,"Zone","2020"
"2467","luglio",6.7,"Zone","2020"
"2468","maggio",8.29032258064516,"Zone","2020"
"2469","marzo",15.4193548387097,"Zone","2020"
"2470","novembre",17.3,"Zone","2020"
"2471","ottobre",8.67741935483871,"Zone","2020"
"2472","settembre",8.23333333333333,"Zone","2020"
